  time,noel,npt,ntens,stress,strain,elstrain,plstrain,dPlastic,pwi,cumwork,heatinc,cumH,Trise,cumT
     0.82500,       2,       3,       3,  2.20121231E+02,  3.30544500E-03,  1.10060615E-03,  2.20483885E-03,  1.00324950E-04,  2.20836509E-02,  4.85331597E-01,  1.98752853E+04,  4.36798426E+05,  5.38698613E-03,  1.18389599E-01,
     0.85000,       2,       3,       3,  2.20121241E+02,  3.40578000E-03,  1.10060620E-03,  2.30517380E-03,  1.00334950E-04,  2.20858532E-02,  5.07417450E-01,  1.98772674E+04,  4.56675693E+05,  5.38752334E-03,  1.23777122E-01,
     0.87500,       2,       3,       3,  2.20121251E+02,  3.50612500E-03,  1.10060625E-03,  2.40551875E-03,  1.00344950E-04,  2.20880554E-02,  5.29505506E-01,  1.98792494E+04,  4.76554943E+05,  5.38806054E-03,  1.29165183E-01,
     0.90000,       2,       3,       3,  2.20121261E+02,  3.60648000E-03,  1.10060630E-03,  2.50587370E-03,  1.00354950E-04,  2.20902576E-02,  5.51595763E-01,  1.98812313E+04,  4.96436174E+05,  5.38859774E-03,  1.34553781E-01,
     0.92500,       2,       3,       3,  2.20121271E+02,  3.70684500E-03,  1.10060635E-03,  2.60623865E-03,  1.00364950E-04,  2.20924599E-02,  5.73688223E-01,  1.98832133E+04,  5.16319387E+05,  5.38913494E-03,  1.39942916E-01,
     0.95000,       2,       3,       3,  2.20121281E+02,  3.80722000E-03,  1.10060640E-03,  2.70661360E-03,  1.00374950E-04,  2.20946621E-02,  5.95782885E-01,  1.98851953E+04,  5.36204583E+05,  5.38967213E-03,  1.45332588E-01,
     0.97500,       2,       3,       3,  2.20121291E+02,  3.90760500E-03,  1.10060645E-03,  2.80699855E-03,  1.00384950E-04,  2.20968643E-02,  6.17879750E-01,  1.98871773E+04,  5.56091760E+05,  5.39020933E-03,  1.50722797E-01,
     1.00000,       2,       3,       3,  2.20121301E+02,  4.00800000E-03,  1.10060650E-03,  2.90739350E-03,  1.00394950E-04,  2.20990665E-02,  6.39978816E-01,  1.98891593E+04,  5.75980919E+05,  5.39074653E-03,  1.56113544E-01,
     0.00000,       2,       3,       4,  6.51544257E-16,  0.00000000E+00,  3.25772129E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       2,       3,       4,  1.30304941E-15,  8.47007535E-21,  6.51524707E-21,  1.95482828E-21,  1.95482828E-21,  1.91044749E-36,  1.91044749E-36,  1.71940269E-30,  1.71940269E-30,  4.66025937E-37,  4.66025937E-37,
     0.05000,       2,       3,       4,  1.30301031E-15,  1.69396424E-20,  6.51505153E-21,  1.04245908E-20,  8.46976252E-21,  1.10363535E-35,  1.29468010E-35,  9.93271786E-30,  1.16521206E-29,  2.69215825E-36,  3.15818419E-36,
     0.07500,       2,       3,       4,  2.08475391E-15,  1.69391340E-20,  1.04237696E-20,  6.51536443E-21, -3.90922637E-21, -6.62176861E-36,  6.32503235E-36, -5.95959159E-30,  5.69252896E-30, -1.61528435E-36,  1.54289984E-36,
     0.10000,       2,       3,       4,  2.08469133E-15,  2.71018009E-20,  1.04234566E-20,  1.66783442E-20,  1.01629798E-20,  2.11869938E-35,  2.75120262E-35,  1.90682939E-29,  2.47608229E-29,  5.16825964E-36,  6.71115948E-36,
     0.12500,       2,       3,       4,  7.81735774E-16,  2.71009872E-20,  3.90867887E-21,  2.31923084E-20,  6.51396420E-21,  9.33590177E-36,  3.68479279E-35,  8.40231137E-30,  3.31631343E-29,  2.27735774E-36,  8.98851721E-36,
     0.15000,       2,       3,       4, -5.21141532E-16,  1.01625651E-20, -2.60570766E-21,  1.27682727E-20, -1.04240357E-20, -1.35822184E-36,  3.54897061E-35, -1.22239962E-30,  3.19407346E-29, -3.31318505E-37,  8.65719871E-36,
     0.17500,       2,       3,       4,  5.21125879E-16, -6.77483992E-21,  2.60562940E-21,  0.00000000E+00, -1.27682727E-20,  9.99308863E-41,  3.54898060E-35,  8.99377953E-35,  3.19408246E-29,  2.43766893E-41,  8.65722308E-36,
     0.20000,       2,       3,       4, -3.64777157E-15,  6.77463643E-21, -1.82388579E-20,  2.50134943E-20,  2.50134943E-20, -3.91041671E-35, -3.61436107E-36, -3.51937494E-29, -3.25292487E-30, -9.53889401E-36, -8.81670924E-37,
     0.22500,       2,       3,       4, -5.21094567E-16, -4.74210304E-20, -2.60547284E-21,  0.00000000E+00, -2.50134943E-20,  5.21389547E-35,  4.85245936E-35,  4.69250580E-29,  4.36721331E-29,  1.27185413E-35,  1.18368703E-35,
     0.25000,       2,       3,       4,  4.16863127E-15, -6.77422938E-21,  2.08431563E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  4.85245936E-35,  0.00000000E+00,  4.36721331E-29,  0.00000000E+00,  1.18368703E-35,
     0.27500,       2,       3,       4,  4.40113881E-15,  5.41922065E-20,  2.20056940E-20,  3.21865124E-20,  3.21865124E-20,  1.37915505E-34,  1.86440099E-34,  1.24123952E-28,  1.67796085E-28,  3.36424859E-35,  4.54793562E-35,
     0.30000,       2,       3,       4,  4.46868382E-15,  6.04525023E-15,  2.23434191E-20,  6.04522789E-15,  6.04519570E-15,  2.68099068E-29,  2.68100933E-29,  2.41289155E-23,  2.41290833E-23,  6.53988766E-30,  6.53993313E-30,
     0.32500,       2,       3,       4,  4.26424948E-15,  7.80142041E-15,  2.13212474E-20,  7.80139909E-15,  1.75617120E-15,  7.66826298E-30,  3.44783562E-29,  6.90143650E-24,  3.10305198E-23,  1.87056146E-30,  8.41049459E-30,
     0.35000,       2,       3,       4,  4.42374115E-15,  2.48623615E-15,  2.21187057E-20,  2.48621403E-15, -5.31518506E-15, -2.30891390E-29,  1.13892172E-29, -2.07802245E-23,  1.02502952E-23, -5.63226035E-30,  2.77823425E-30,
     0.37500,       2,       3,       4,  4.41293053E-15,  6.63301937E-15,  2.20646526E-20,  6.63299731E-15,  4.14678328E-15,  1.83218812E-29,  2.97110984E-29,  1.64896926E-23,  2.67399879E-23,  4.46935699E-30,  7.24759124E-30,
     0.40000,       2,       3,       4,  4.35395029E-15,  6.35194326E-15,  2.17697515E-20,  6.35192149E-15, -2.81075820E-16, -1.23207911E-30,  2.84790193E-29, -1.10887117E-24,  2.56311167E-23, -3.00547816E-31,  6.94704342E-30,
     0.42500,       2,       3,       4,  4.35537738E-15,  4.81845714E-15,  2.17768869E-20,  4.81843536E-15, -1.53348613E-15, -6.67781659E-30,  2.18012027E-29, -6.01003477E-24,  1.96210819E-23, -1.62895644E-30,  5.31808699E-30,
     0.45000,       2,       3,       4,  4.40734730E-15,  4.85556148E-15,  2.20367365E-20,  4.85553944E-15,  3.71040800E-17,  1.62566419E-31,  2.19637692E-29,  1.46309773E-25,  1.97673917E-23,  3.96557184E-32,  5.35774271E-30,
     0.47500,       2,       3,       4,  4.44791388E-15,  6.20677935E-15,  2.22395694E-20,  6.20675711E-15,  1.35121767E-15,  5.98269269E-30,  2.79464618E-29,  5.38442328E-24,  2.51518150E-23,  1.45939105E-30,  6.81713376E-30,
     0.50000,       2,       3,       4,  4.39662850E-15,  7.26151054E-15,  2.19831425E-20,  7.26148856E-15,  1.05473145E-15,  4.66430850E-30,  3.26107703E-29,  4.19787754E-24,  2.93496925E-23,  1.13779036E-30,  7.95492412E-30,
     0.52500,       2,       3,       4,  4.30901922E-15,  5.92809057E-15,  2.15450961E-20,  5.92806902E-15, -1.33341954E-15, -5.80414039E-30,  2.68066300E-29, -5.22372621E-24,  2.41259663E-23, -1.41583581E-30,  6.53908831E-30,
     0.55000,       2,       3,       4,  4.39320815E-15,  3.65024937E-15,  2.19660407E-20,  3.65022740E-15, -2.27784162E-15, -9.91114785E-30,  1.68954821E-29, -8.92003282E-24,  1.52059335E-23, -2.41768067E-30,  4.12140764E-30,
     0.57500,       2,       3,       4,  4.35891113E-15,  5.83916136E-15,  2.17945556E-20,  5.83913957E-15,  2.18891217E-15,  9.57881020E-30,  2.64742923E-29,  8.62092895E-24,  2.38268625E-23,  2.33661172E-30,  6.45801937E-30,
     0.60000,       2,       3,       4,  4.40214819E-15,  4.94743894E-15,  2.20107410E-20,  4.94741693E-15, -8.91722640E-16, -3.90621747E-30,  2.25680748E-29, -3.51559563E-24,  2.03112668E-23, -9.52865058E-31,  5.50515431E-30,
     0.62500,       2,       3,       4,  4.44263468E-15,  6.07165678E-15,  2.22131734E-20,  6.07163456E-15,  1.12421763E-15,  4.97173042E-30,  2.75398053E-29,  4.47455726E-24,  2.47858241E-23,  1.21278148E-30,  6.71793578E-30,
     0.65000,       2,       3,       4,  4.35132422E-15,  7.12425125E-15,  2.17566211E-20,  7.12422950E-15,  1.05259494E-15,  4.62823832E-30,  3.21680436E-29,  4.16541438E-24,  2.89512385E-23,  1.12899156E-30,  7.84692735E-30,
     0.67500,       2,       3,       4,  4.40028550E-15,  4.75017927E-15,  2.20014275E-20,  4.75015727E-15, -2.37407223E-15, -1.03884768E-29,  2.17795668E-29, -9.34962887E-24,  1.96016096E-23, -2.53411814E-30,  5.31280921E-30,
     0.70000,       2,       3,       4,  4.37013897E-15,  6.02317246E-15,  2.18506948E-20,  6.02315061E-15,  1.27299334E-15,  5.58234597E-30,  2.73619127E-29,  5.02411124E-24,  2.46257208E-23,  1.36173228E-30,  6.67454149E-30,
     0.72500,       2,       3,       4,  4.44496704E-15,  5.23936272E-15,  2.22248352E-20,  5.23934050E-15, -7.83810110E-16, -3.45468461E-30,  2.39072281E-29, -3.10921606E-24,  2.15165048E-23, -8.42720169E-31,  5.83182132E-30,
     0.75000,       2,       3,       4,  4.31009508E-15,  7.18489263E-15,  2.15504754E-20,  7.18487108E-15,  1.94553058E-15,  8.51662054E-30,  3.24238487E-29,  7.66495828E-24,  2.91814630E-23,  2.07750597E-30,  7.90932729E-30,
     0.77500,       2,       3,       4,  4.31848321E-15,  3.67822159E-15,  2.15924161E-20,  3.67819999E-15, -3.50667109E-15, -1.51287930E-29,  1.72950557E-29, -1.36159134E-23,  1.55655497E-23, -3.69044948E-30,  4.21887781E-30,
     0.80000,       2,       3,       4,  4.31025526E-15,  3.89631310E-15,  2.15512763E-20,  3.89629155E-15,  2.18091560E-16,  9.40927517E-31,  1.82359832E-29,  8.46834743E-25,  1.64123844E-23,  2.29525611E-31,  4.44840342E-30,
     0.82500,       2,       3,       4,  4.23922711E-15,  3.68238643E-15,  2.11961356E-20,  3.68236523E-15, -2.13926320E-16, -9.14479651E-31,  1.73215035E-29, -8.23031664E-25,  1.55893528E-23, -2.23074038E-31,  4.22532938E-30,
     0.85000,       2,       3,       4,  4.40211738E-15,  1.83565452E-15,  2.20105869E-20,  1.83563251E-15, -1.84673272E-15, -7.97912681E-30,  9.34237672E-30, -7.18121394E-24,  8.40813883E-24, -1.94639218E-30,  2.27893721E-30,
     0.87500,       2,       3,       4,  4.37141169E-15,  6.07080154E-15,  2.18570584E-20,  6.07077969E-15,  4.23514718E-15,  1.85785934E-29,  2.79209702E-29,  1.67207337E-23,  2.51288725E-23,  4.53197823E-30,  6.81091543E-30,
     0.90000,       2,       3,       4,  4.52168894E-15,  5.27245346E-15,  2.26084447E-20,  5.27243085E-15, -7.98348840E-16, -3.54989829E-30,  2.43710719E-29, -3.19490837E-24,  2.19339641E-23, -8.65946164E-31,  5.94496927E-30,
     0.92500,       2,       3,       4,  4.45014441E-15,  9.17966203E-15,  2.22507220E-20,  9.17963978E-15,  3.90720893E-15,  1.75274137E-29,  4.18984856E-29,  1.57746719E-23,  3.77086360E-23,  4.27555818E-30,  1.02205274E-29,
     0.95000,       2,       3,       4,  4.41392854E-15,  7.31950411E-15,  2.20696427E-20,  7.31948204E-15, -1.86015774E-15, -8.24428695E-30,  3.36541986E-29, -7.41985806E-24,  3.02887780E-23, -2.01107415E-30,  8.20945330E-30,
     0.97500,       2,       3,       4,  4.34254464E-15,  6.37789174E-15,  2.17127232E-20,  6.37787003E-15, -9.41612010E-16, -4.12260016E-30,  2.95315985E-29, -3.71034004E-24,  2.65784379E-23, -1.00564847E-30,  7.20380483E-30,
     1.00000,       2,       3,       4,  4.40046746E-15,  4.52191026E-15,  2.20023373E-20,  4.52188826E-15, -1.85598177E-15, -8.11343554E-30,  2.14181629E-29, -7.30209179E-24,  1.92763461E-23, -1.97915484E-30,  5.22464999E-30,
     0.00000,       2,       3,       5, -2.60617703E-16,  0.00000000E+00, -1.30308851E-21,  1.30308851E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       2,       3,       5,  1.82481130E-15, -3.38803014E-21,  9.12405648E-21,  0.00000000E+00, -1.30308851E-21, -1.01914135E-36, -1.01914135E-36, -9.17227192E-31, -9.17227192E-31, -2.48604741E-37, -2.48604741E-37,
     0.05000,       2,       3,       5, -1.56361237E-15,  2.37225468E-20, -7.81806184E-21,  3.15406087E-20,  3.15406087E-20,  4.11918662E-36,  3.10004527E-36,  3.70726786E-30,  2.79004067E-30,  1.00481579E-36,  7.56211050E-37,
     0.07500,       2,       3,       5, -3.12713087E-15, -2.03269608E-20, -1.56356543E-20,  0.00000000E+00, -3.15406087E-20,  7.39744485E-35,  7.70744938E-35,  6.65770019E-29,  6.93670426E-29,  1.80449931E-35,  1.88012041E-35,
     0.10000,       2,       3,       5,  1.04234566E-15, -4.06527013E-20,  5.21172831E-21,  0.00000000E+00,  0.00000000E+00, -0.00000000E+00,  7.70744938E-35, -0.00000000E+00,  6.93670426E-29, -0.00000000E+00,  1.88012041E-35,
     0.12500,       2,       3,       5,  1.56672445E-15,  1.35504936E-20,  7.83362224E-21,  5.71687138E-21,  5.71687138E-21,  7.45785912E-36,  8.45323529E-35,  6.71207303E-30,  7.60791156E-29,  1.81923649E-36,  2.06204406E-35,
     0.15000,       2,       3,       5,  5.17362077E-16,  1.35923744E-20,  2.58681038E-21,  1.10055641E-20,  5.28869272E-21,  5.51104662E-36,  9.00433995E-35,  4.95994183E-30,  8.10390574E-29,  1.34433984E-36,  2.19647804E-35,
     0.17500,       2,       3,       5, -2.60559809E-15, -4.93363797E-23, -1.30279905E-20,  1.29786541E-20,  1.97309000E-21, -2.06013880E-36,  8.79832607E-35, -1.85412487E-30,  7.91849326E-29, -5.02540959E-37,  2.14622395E-35,
     0.20000,       2,       3,       5, -1.56328371E-15, -4.06478186E-20, -7.81641857E-21,  0.00000000E+00, -1.29786541E-20,  2.70532374E-35,  1.15036498E-34,  2.43479130E-29,  1.03532846E-28,  6.59924463E-36,  2.80614841E-35,
     0.22500,       2,       3,       5,  2.60553545E-15, -2.70977317E-20,  1.30276773E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  1.15036498E-34,  0.00000000E+00,  1.03532846E-28,  0.00000000E+00,  2.80614841E-35,
     0.25000,       2,       3,       5,  4.68978845E-15,  2.70969175E-20,  2.34489423E-20,  3.64797525E-21,  3.64797525E-21,  1.33065805E-35,  1.28343079E-34,  1.19759221E-29,  1.15508768E-28,  3.24594719E-36,  3.13074313E-35,
     0.27500,       2,       3,       5,  2.94254255E-15,  5.41922065E-20,  1.47127127E-20,  3.94794938E-20,  3.58315186E-20,  1.36739005E-34,  2.65082084E-34,  1.23065101E-28,  2.38573869E-28,  3.33554956E-35,  6.46629269E-35,
     0.30000,       2,       3,       5,  6.21695302E-15, -4.54283394E-14,  3.10847651E-20,  0.00000000E+00, -3.94794938E-20, -1.80806124E-34,  8.42759593E-35, -1.62725508E-28,  7.58483614E-29, -4.41050298E-35,  2.05578971E-35,
     0.32500,       2,       3,       5, -1.98598423E-15,  3.97063328E-14, -9.92992113E-21,  3.97063428E-14,  3.97063428E-14,  8.39981486E-29,  8.39982329E-29,  7.55983317E-23,  7.55984076E-23,  2.04901292E-29,  2.04901498E-29,
     0.35000,       2,       3,       5,  4.57014131E-15, -1.73570035E-13,  2.28507065E-20,  0.00000000E+00, -3.97063428E-14, -5.13037134E-29,  3.26945194E-29, -4.61733409E-23,  2.94250667E-23, -1.25147963E-29,  7.97535349E-30,
     0.37500,       2,       3,       5,  2.94223192E-15, -3.11077154E-15,  1.47111596E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.40000,       2,       3,       5,  1.29763920E-15, -4.54364157E-14,  6.48819602E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.42500,       2,       3,       5,  1.29476560E-15, -8.81958263E-14,  6.47382800E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.45000,       2,       3,       5,  2.93954234E-15, -8.82705400E-14,  1.46977117E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.47500,       2,       3,       5,  4.58380579E-15, -4.55063447E-14,  2.29190290E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.50000,       2,       3,       5,  2.94111845E-15, -2.75549497E-15,  1.47055922E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.52500,       2,       3,       5, -3.47129481E-16, -4.54653659E-14, -1.73564740E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.55000,       2,       3,       5,  2.94088812E-15, -1.30959812E-13,  1.47044406E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.57500,       2,       3,       5,  1.29636923E-15, -4.54713543E-14,  6.48184616E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.60000,       2,       3,       5,  2.93856380E-15, -8.82288455E-14,  1.46928190E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.62500,       2,       3,       5,  4.57971451E-15, -4.55317868E-14,  2.28985726E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.65000,       2,       3,       5,  1.29405712E-15, -2.86175987E-15,  6.47028558E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.67500,       2,       3,       5,  2.93581878E-15, -8.82888522E-14,  1.46790939E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.70000,       2,       3,       5,  1.29849464E-15, -4.56030490E-14,  6.49247321E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.72500,       2,       3,       5,  4.58377924E-15, -8.81734765E-14,  2.29188962E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.75000,       2,       3,       5, -3.52009544E-16, -2.75607704E-15, -1.76004772E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.77500,       2,       3,       5, -3.49897510E-16, -1.31086585E-13, -1.74948755E-21,  0.00000000E+00,  0.00000000E+00, -0.00000000E+00,  3.26945194E-29, -0.00000000E+00,  2.94250667E-23, -0.00000000E+00,  7.97535349E-30,
     0.80000,       2,       3,       5, -3.54786829E-16, -1.31031564E-13, -1.77393415E-21,  0.00000000E+00,  0.00000000E+00, -0.00000000E+00,  3.26945194E-29, -0.00000000E+00,  2.94250667E-23, -0.00000000E+00,  7.97535349E-30,
     0.82500,       2,       3,       5, -3.64013353E-15, -1.31158686E-13, -1.82006676E-20,  0.00000000E+00,  0.00000000E+00, -0.00000000E+00,  3.26945194E-29, -0.00000000E+00,  2.94250667E-23, -0.00000000E+00,  7.97535349E-30,
     0.85000,       2,       3,       5,  2.94208119E-15, -2.16577376E-13,  1.47104060E-20,  0.00000000E+00,  0.00000000E+00, -0.00000000E+00,  3.26945194E-29, -0.00000000E+00,  2.94250667E-23, -0.00000000E+00,  7.97535349E-30,
     0.87500,       2,       3,       5,  1.29867240E-15, -4.54397930E-14,  6.49336201E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.90000,       2,       3,       5,  7.86985181E-15, -8.81684215E-14,  3.93492590E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  3.26945194E-29,  0.00000000E+00,  2.94250667E-23,  0.00000000E+00,  7.97535349E-30,
     0.92500,       2,       3,       5,  4.57989979E-15,  8.26822431E-14,  2.28994990E-20,  8.26822202E-14,  8.26822202E-14,  5.14686552E-28,  5.47381071E-28,  4.63217884E-22,  4.92642951E-22,  1.25550314E-28,  1.33525668E-28,
     0.95000,       2,       3,       5,  2.94185862E-15, -2.85650939E-15,  1.47092931E-20,  0.00000000E+00, -8.26822202E-14, -3.10957843E-28,  2.36423228E-28, -2.79862051E-22,  2.12780900E-22, -7.58536525E-29,  5.76720152E-29,
